edad,coste,antig_c,expos,nsin,marca,alarma,sexo,zona,uso
32,0,13,0.9973,0,GM,si,F,Semi urbano,Trabajo - uso ocasional
33,0,14,0.9973,0,GM,si,F,Semi urbano,Trabajo - uso ocasional
34,0,15,0.9973,0,GM,si,F,Semi urbano,Trabajo - uso ocasional
35,0,16,0.7068,0,GM,si,F,Semi urbano,Trabajo - uso ocasional
37,93327.83,18,0.9973,2,GM,no,F,Semi urbano,Trabajo - uso ocasional
39,0,20,1,0,GM,no,F,Semi urbano,Trabajo - uso ocasional
36,0,17,1,0,TOYOTA,si,M,Semi urbano,Trabajo - uso ocasional
37,0,18,0.9973,0,TOYOTA,si,M,Semi urbano,Trabajo - uso ocasional
39,0,20,0.9973,0,TOYOTA,si,M,Semi urbano,Trabajo - uso ocasional
40,0,21,1,0,TOYOTA,si,M,Semi urbano,Trabajo - uso ocasional
65,0,45,0.6192,0,RENAULT,si,M,Rural,Trabajo - uso cotidiano
65,0,45,0.3753,0,RENAULT,si,M,Rural,Trabajo - uso cotidiano
37,0,18,1,0,FORD,si,M,Rural,Trabajo - uso ocasional
38,2036.34,19,0.7425,1,FORD,si,M,Rural,Trabajo - uso ocasional
59,2232.73,41,1,1,NISSAN,si,M,Rural,Ocio
60,0,42,0.8247,0,NISSAN,si,M,Rural,Ocio
61,0,43,0.1699,0,NISSAN,si,M,Rural,Ocio
61,0,43,0.9973,0,NISSAN,si,M,Rural,Ocio
62,2416.65,44,0.9973,1,NISSAN,si,M,Rural,Ocio
63,2033.58,45,1,1,NISSAN,si,M,Rural,Ocio
64,0,46,0.9973,0,NISSAN,si,M,Rural,Ocio
66,0,48,0.9973,0,NISSAN,si,M,Rural,Ocio
35,0,16,1,0,GM,si,M,Rural,Trabajo - uso ocasional
36,0,17,0.1534,0,TOYOTA,si,M,Rural,Trabajo - uso ocasional
35,0,16,1,0,TOYOTA,si,M,Rural,Trabajo - uso ocasional
36,0,17,0.8411,0,TOYOTA,si,M,Rural,Trabajo - uso ocasional
38,0,19,0.7014,0,NISSAN,si,M,Rural,Trabajo - uso ocasional
39,0,20,1,0,NISSAN,si,M,Rural,Trabajo - uso ocasional
42,0,23,0.9973,0,NISSAN,si,M,Rural,Trabajo - uso ocasional
25,0,7,0.8055,0,NISSAN,si,M,Semi urbano,Trabajo - uso ocasional
26,2734.84,8,0.1918,1,NISSAN,si,M,Semi urbano,Trabajo - uso ocasional
45,2230.96,15,0.6575,1,HYUNDAI,si,M,Rural,Trabajo - uso ocasional
52,0,26,0.6877,0,PEUGEOT,si,F,Semi urbano,Trabajo - uso ocasional
53,0,27,0.2164,0,PEUGEOT,si,F,Semi urbano,Trabajo - uso ocasional
53,0,27,0.6904,0,PEUGEOT,si,F,Semi urbano,Trabajo - uso ocasional
54,0,28,0.0849,0,PEUGEOT,si,F,Semi urbano,Trabajo - uso ocasional
54,132.63,28,0.9973,1,PEUGEOT,si,F,Semi urbano,Trabajo - uso ocasional
55,2040.12,29,1,1,PEUGEOT,si,F,Semi urbano,Trabajo - uso ocasional
56,0,30,0.9973,0,PEUGEOT,si,F,Semi urbano,Trabajo - uso ocasional
57,0,31,0.3288,0,PEUGEOT,si,F,Semi urbano,Trabajo - uso ocasional
57,0,31,0.2,0,PEUGEOT,no,F,Semi urbano,Trabajo - uso ocasional
57,0,31,0.463,0,PEUGEOT,no,F,Semi urbano,Trabajo - uso ocasional
45,0,26,0.3096,0,RENAULT,no,M,Rural,Trabajo - uso ocasional
47,2036.34,28,0.9973,1,RENAULT,no,M,Rural,Trabajo - uso ocasional
48,0,29,1,0,RENAULT,no,M,Rural,Trabajo - uso ocasional
50,0,31,0.3534,0,MERCEDES-BENZ,no,M,Rural,Trabajo - uso ocasional
51,0,32,0.9973,0,MERCEDES-BENZ,no,M,Rural,Trabajo - uso ocasional
32,0,11,0.3479,0,PEUGEOT,si,M,Rural,Trabajo - uso cotidiano
32,0,11,0.6466,0,NISSAN,si,M,Rural,Trabajo - uso cotidiano
33,0,12,0.9973,0,NISSAN,si,M,Rural,Trabajo - uso cotidiano
34,2853.29,13,0.9973,1,NISSAN,si,M,Rural,Trabajo - uso cotidiano
35,35904.58,14,0.1973,1,NISSAN,si,M,Rural,Trabajo - uso cotidiano
35,0,14,0.2767,0,TOYOTA,si,M,Rural,Trabajo - uso cotidiano
36,32469.34,15,0.9973,1,TOYOTA,si,M,Rural,Trabajo - uso cotidiano
38,0,17,0.9973,0,TOYOTA,si,M,Rural,Trabajo - uso cotidiano
35,0,13,0.4,0,HONDA,si,M,Semi urbano,Trabajo - uso ocasional
36,0,14,0.1425,0,HONDA,si,M,Semi urbano,Trabajo - uso ocasional
36,4215.01,14,0.3233,1,HONDA,si,M,Semi urbano,Trabajo - uso ocasional
37,0,15,0.526,0,GM,si,M,Semi urbano,Trabajo - uso ocasional
38,0,16,0.4603,0,GM,si,M,Semi urbano,Trabajo - uso ocasional
39,0,17,0.5342,0,SKODA,no,M,Semi urbano,Trabajo - uso ocasional
39,0,17,1,0,SKODA,no,M,Semi urbano,Trabajo - uso ocasional
40,7116.58,18,0.9973,2,SKODA,no,M,Semi urbano,Trabajo - uso ocasional
41,0,19,0.9973,0,SKODA,no,M,Semi urbano,Trabajo - uso ocasional
42,0,20,0.9973,0,SKODA,no,M,Semi urbano,Trabajo - uso ocasional
45,0,27,0.9973,0,FORD,si,M,Semi urbano,Trabajo - uso ocasional
46,0,28,0.9973,0,FORD,si,M,Semi urbano,Trabajo - uso ocasional
47,3313.73,29,0.9973,1,FORD,si,M,Semi urbano,Trabajo - uso ocasional
48,0,30,0.2329,0,FORD,si,M,Semi urbano,Trabajo - uso ocasional
49,2061.09,31,0.2548,1,FORD,si,M,Semi urbano,Trabajo - uso ocasional
49,0,31,0.5068,0,FORD,no,M,Semi urbano,Trabajo - uso ocasional
48,5786.29,29,1,1,VOLKSWAGEN,no,M,Rural,Trabajo - uso ocasional
50,0,31,0.9918,0,VOLKSWAGEN,no,M,Rural,Trabajo - uso ocasional
51,2137.27,32,0.6082,1,VOLKSWAGEN,no,M,Rural,Trabajo - uso ocasional
54,0,35,0.8137,0,VOLKSWAGEN,no,M,Rural,Trabajo - uso ocasional
35,0,16,0.9973,0,MITSUBISHI,no,M,Rural,Trabajo - uso ocasional
37,14678.75,18,1,1,FORD,no,M,Rural,Trabajo - uso ocasional
36,0,16,0.9973,0,GM,si,F,Rural,Trabajo - uso ocasional
37,0,17,0.137,0,GM,si,F,Rural,Trabajo - uso ocasional
37,0,17,0.8575,0,GM,si,F,Rural,Trabajo - uso ocasional
38,0,18,1,0,GM,si,F,Rural,Trabajo - uso ocasional
40,0,20,0.9973,0,GM,si,F,Rural,Trabajo - uso ocasional
41,0,21,0.9973,0,GM,si,F,Rural,Trabajo - uso ocasional
35,0,16,0.3644,0,AUDI,si,F,Rural,Trabajo - uso ocasional
36,163.3,17,0.6301,1,AUDI,si,F,Rural,Ocio
36,0,17,0.0466,0,AUDI,si,F,Rural,Trabajo - uso ocasional
36,0,17,0.3507,0,VOLKSWAGEN,no,F,Rural,Trabajo - uso ocasional
37,0,18,0.5945,0,VOLKSWAGEN,no,F,Rural,Trabajo - uso ocasional
37,0,18,1,0,VOLKSWAGEN,no,F,Rural,Trabajo - uso ocasional
39,0,20,0.2548,0,VOLKSWAGEN,no,F,Rural,Trabajo - uso ocasional
37,2888.53,18,0.6027,2,MERCEDES-BENZ,no,M,Semi urbano,Trabajo - uso ocasional
37,0,18,0.3945,0,MERCEDES-BENZ,no,M,Semi urbano,Trabajo - uso ocasional
39,3043.4,20,0.9973,1,MERCEDES-BENZ,no,M,Semi urbano,Trabajo - uso ocasional
42,2298.12,23,0.8356,1,MERCEDES-BENZ,no,M,Semi urbano,Trabajo - uso ocasional
38,0,19,0.0521,0,RENAULT,si,M,Semi urbano,Trabajo - uso ocasional
38,0,19,0.0055,0,RENAULT,no,M,Semi urbano,Trabajo - uso ocasional
38,0,19,0.9342,0,RENAULT,no,M,Semi urbano,Trabajo - uso ocasional
41,0,22,0.726,0,RENAULT,no,M,Semi urbano,Trabajo - uso ocasional
55,2606.48,35,1,1,PEUGEOT,no,M,Semi urbano,Ocio
66,0,28,1,0,FORD,no,M,Rural,Trabajo - uso cotidiano
67,0,29,0.9973,0,FORD,no,M,Rural,Trabajo - uso cotidiano
68,0,30,0.9973,0,FORD,no,M,Rural,Trabajo - uso cotidiano
71,0,33,0.9973,0,FORD,no,M,Rural,Trabajo - uso cotidiano
72,2076.96,34,0.9973,1,FORD,no,M,Rural,Trabajo - uso cotidiano
73,0,35,0.9973,0,FORD,no,M,Rural,Trabajo - uso cotidiano
45,0,23,1,0,PEUGEOT,si,F,Rural,Trabajo - uso ocasional
49,0,27,1,0,PEUGEOT,si,F,Rural,Trabajo - uso ocasional
65,0,37,0.9973,0,RENAULT,si,M,Urbano,Trabajo - uso cotidiano
64,0,35,0.0027,0,BMW,no,M,Urbano,Trabajo - uso cotidiano
64,0,35,0.9589,0,HONDA,no,M,Urbano,Trabajo - uso cotidiano
67,0,29,1,0,MERCEDES-BENZ,si,M,Rural,Trabajo - uso cotidiano
68,0,30,0.0849,0,DAEWOO,si,M,Rural,Trabajo - uso cotidiano
69,0,31,0.1096,0,NISSAN,si,M,Rural,Trabajo - uso cotidiano
69,0,31,0.5781,0,GM,no,M,Rural,Trabajo - uso cotidiano
70,0,32,0.9973,0,GM,no,M,Rural,Trabajo - uso cotidiano
71,0,33,1,0,GM,no,M,Rural,Trabajo - uso cotidiano
72,0,34,0.9973,0,GM,no,M,Rural,Trabajo - uso cotidiano
73,3136.61,35,0.9973,1,GM,no,M,Rural,Trabajo - uso cotidiano
74,0,36,0.9973,0,GM,no,M,Rural,Trabajo - uso cotidiano
50,0,27,1,0,ROVER,no,M,Semi urbano,Ocio
51,0,28,0.9973,0,ROVER,no,M,Semi urbano,Ocio
52,5978.45,29,0.9973,2,ROVER,no,M,Semi urbano,Ocio
53,95052.47,30,0.5233,1,ROVER,no,M,Semi urbano,Ocio
57,0,34,0.9973,0,Autres,no,M,Semi urbano,Ocio
31,0,8,0.9973,0,NISSAN,si,F,Semi urbano,Trabajo - uso ocasional
32,0,9,0.2575,0,NISSAN,si,F,Semi urbano,Trabajo - uso ocasional
33,0,10,0.737,0,NISSAN,si,F,Semi urbano,Trabajo - uso ocasional
34,0,11,1,0,NISSAN,si,F,Semi urbano,Trabajo - uso ocasional
31,0,7,0.9973,0,RENAULT,si,F,Semi urbano,Trabajo - uso ocasional
33,413.12,9,0.9973,1,RENAULT,si,F,Semi urbano,Trabajo - uso ocasional
34,0,10,1,0,RENAULT,si,F,Semi urbano,Trabajo - uso ocasional
36,0,13,1,0,VOLKSWAGEN,si,M,Rural,Ocio
37,0,14,0.9973,0,VOLKSWAGEN,si,M,Rural,Ocio
38,0,15,0.9973,0,VOLKSWAGEN,si,M,Rural,Ocio
31,0,13,0.9973,0,BMW,no,M,Rural,Trabajo - uso ocasional
32,0,14,0.9973,0,BMW,no,M,Rural,Trabajo - uso ocasional
33,0,15,0.9973,0,BMW,no,M,Rural,Trabajo - uso ocasional
34,2561.72,16,0.6849,1,BMW,no,M,Rural,Trabajo - uso ocasional
35,0,17,0.3123,0,PEUGEOT,no,M,Rural,Trabajo - uso ocasional
35,0,17,0.1562,0,PEUGEOT,no,M,Rural,Trabajo - uso ocasional
61,0,28,1,0,VOLKSWAGEN,no,M,Rural,Trabajo - uso cotidiano
65,0,32,0.6658,0,VOLKSWAGEN,no,M,Rural,Trabajo - uso cotidiano
66,0,33,0.9973,0,VOLKSWAGEN,no,M,Rural,Trabajo - uso cotidiano
67,0,34,0.9973,0,VOLKSWAGEN,no,M,Rural,Trabajo - uso cotidiano
68,0,35,0.9973,0,VOLKSWAGEN,no,M,Rural,Trabajo - uso cotidiano
34,0,15,1,0,NISSAN,si,M,Rural,Trabajo - uso ocasional
35,0,16,0.9973,0,NISSAN,si,M,Rural,Trabajo - uso ocasional
36,0,17,0.6329,0,NISSAN,si,M,Rural,Trabajo - uso ocasional
37,0,18,0.9973,0,NISSAN,si,M,Rural,Trabajo - uso ocasional
38,0,19,1,0,NISSAN,si,M,Rural,Trabajo - uso ocasional
39,13977.3,20,0.9973,1,NISSAN,si,M,Rural,Trabajo - uso ocasional
40,0,21,0.9973,0,NISSAN,si,M,Rural,Trabajo - uso ocasional
66,0,28,1,0,BMW,no,M,Rural,Trabajo - uso cotidiano
67,0,29,0.9973,0,BMW,no,M,Rural,Trabajo - uso cotidiano
68,0,30,0.3644,0,BMW,no,M,Rural,Trabajo - uso cotidiano
68,0,30,0.6301,0,MERCEDES-BENZ,no,M,Rural,Trabajo - uso cotidiano
69,2940.5,31,0.9973,1,MERCEDES-BENZ,no,M,Rural,Trabajo - uso cotidiano
43,5642.7,24,0.7726,1,MERCEDES-BENZ,si,M,Semi urbano,Ocio
44,0,25,0.9973,0,MERCEDES-BENZ,si,M,Semi urbano,Ocio
45,0,26,0.9973,0,MERCEDES-BENZ,si,M,Semi urbano,Ocio
46,0,27,0.9973,0,MERCEDES-BENZ,si,M,Semi urbano,Ocio
47,0,28,1,0,MERCEDES-BENZ,si,M,Semi urbano,Ocio
48,0,29,0.8219,0,MERCEDES-BENZ,si,M,Semi urbano,Ocio
49,2277.75,30,0.2795,1,MERCEDES-BENZ,no,M,Semi urbano,Ocio
49,0,30,0.7151,0,MERCEDES-BENZ,no,M,Semi urbano,Ocio
51,3050.33,26,1,1,BMW,si,M,Rural,Trabajo - uso ocasional
52,2071.57,27,0.9973,1,BMW,si,M,Rural,Trabajo - uso ocasional
53,0,28,0.0986,0,BMW,si,M,Rural,Trabajo - uso ocasional
54,0,29,0.8959,0,BMW,no,M,Rural,Trabajo - uso ocasional
55,2038.48,30,1,1,BMW,no,M,Rural,Trabajo - uso ocasional
56,0,31,0.9973,0,BMW,no,M,Rural,Trabajo - uso ocasional
57,0,32,0.9973,0,BMW,no,M,Rural,Trabajo - uso ocasional
61,0,29,0.9973,0,GM,no,M,Semi urbano,Trabajo - uso ocasional
62,0,30,0.9973,0,GM,no,M,Semi urbano,Trabajo - uso ocasional
64,0,32,0.4986,0,GM,no,M,Semi urbano,Trabajo - uso ocasional
64,0,32,1,0,GM,no,M,Semi urbano,Trabajo - uso ocasional
65,0,33,0.9973,0,GM,no,M,Semi urbano,Trabajo - uso ocasional
66,0,34,0.9973,0,GM,no,M,Semi urbano,Trabajo - uso ocasional
67,0,35,0.9973,0,GM,no,M,Semi urbano,Trabajo - uso ocasional
33,2861.64,14,0.5973,1,TOYOTA,no,M,Semi urbano,Trabajo - uso ocasional
58,0,19,0.0767,0,GM,no,M,Rural,Trabajo - uso cotidiano
59,0,20,0.9973,0,GM,no,M,Rural,Trabajo - uso cotidiano
60,0,21,0.9973,0,GM,no,M,Rural,Trabajo - uso cotidiano
61,0,22,0.6685,0,GM,no,M,Rural,Trabajo - uso cotidiano
64,0,25,0.9973,0,GM,no,M,Rural,Trabajo - uso cotidiano
51,21351.9,26,0.9973,1,VOLKSWAGEN,no,F,Rural,Trabajo - uso ocasional
52,608.4,27,0.1205,1,VOLKSWAGEN,no,F,Rural,Trabajo - uso ocasional
52,611.83,27,0.8767,2,VOLKSWAGEN,no,F,Rural,Trabajo - uso ocasional
53,0,28,0.8521,0,VOLKSWAGEN,no,F,Rural,Trabajo - uso ocasional
54,0,29,0.0685,0,HONDA,no,M,Semi urbano,Trabajo - uso ocasional
54,0,29,0.2712,0,HONDA,no,M,Semi urbano,Trabajo - uso ocasional
54,0,29,0.6548,0,HONDA,no,M,Semi urbano,Trabajo - uso ocasional
55,0,30,0.3397,0,HONDA,no,M,Semi urbano,Trabajo - uso ocasional
57,0,32,0.4192,0,HONDA,no,M,Semi urbano,Trabajo - uso ocasional
58,0,33,0.5781,0,HONDA,no,M,Semi urbano,Trabajo - uso ocasional
59,0,34,0.2164,0,HONDA,no,M,Semi urbano,Trabajo - uso ocasional
59,0,34,0.2603,0,HONDA,no,M,Semi urbano,Trabajo - uso ocasional
59,0,34,0.9973,0,HONDA,no,M,Semi urbano,Trabajo - uso ocasional
47,0,24,1,0,MERCEDES-BENZ,no,M,Semi urbano,Trabajo - uso ocasional
48,0,25,0.9973,0,MERCEDES-BENZ,no,M,Semi urbano,Trabajo - uso ocasional
50,0,27,0.9973,0,MERCEDES-BENZ,no,M,Semi urbano,Trabajo - uso ocasional
51,2632.34,28,0.5068,1,MERCEDES-BENZ,no,M,Urbano,Trabajo - uso ocasional
52,0,29,0.2356,0,MERCEDES-BENZ,no,M,Semi urbano,Trabajo - uso ocasional
52,0,29,0.9973,0,MERCEDES-BENZ,no,M,Semi urbano,Trabajo - uso ocasional
54,2269.43,31,0.4137,1,MERCEDES-BENZ,no,M,Semi urbano,Trabajo - uso ocasional
55,0,32,0.5808,0,MERCEDES-BENZ,no,M,Semi urbano,Trabajo - uso ocasional
63,0,28,0.9973,0,Autres,si,F,Semi urbano,Trabajo - uso ocasional
64,0,29,0.9973,0,Autres,si,F,Semi urbano,Trabajo - uso ocasional
65,0,30,0.2767,0,Autres,si,F,Semi urbano,Trabajo - uso ocasional
66,0,31,0.7178,0,GM,si,F,Semi urbano,Trabajo - uso ocasional
66,0,31,1,0,GM,si,F,Semi urbano,Trabajo - uso ocasional
67,0,32,0.9973,0,GM,si,F,Semi urbano,Trabajo - uso ocasional
34,0,14,0.2438,0,FIAT,no,F,Semi urbano,Ocio
34,0,14,0.3452,0,FIAT,no,F,Semi urbano,Ocio
36,0,16,0.9973,0,FIAT,no,F,Semi urbano,Ocio
37,0,17,0.9973,0,FIAT,no,F,Semi urbano,Ocio
38,0,18,1,0,FIAT,no,F,Semi urbano,Ocio
41,0,22,0.9973,0,GM,si,F,Rural,Trabajo - uso ocasional
42,0,23,1,0,GM,si,F,Rural,Trabajo - uso ocasional
44,0,25,0.9973,0,MERCEDES-BENZ,no,F,Rural,Trabajo - uso ocasional
45,0,26,0.9973,0,MERCEDES-BENZ,no,F,Rural,Trabajo - uso ocasional
35,0,17,1,0,HONDA,si,M,Rural,Trabajo - uso ocasional
36,0,18,0.9973,0,HONDA,si,M,Rural,Trabajo - uso ocasional
37,2148.07,19,0.9973,1,HONDA,si,M,Rural,Trabajo - uso ocasional
38,0,20,0.9973,0,HONDA,si,M,Rural,Trabajo - uso ocasional
39,0,21,1,0,HONDA,si,M,Rural,Trabajo - uso ocasional
42,0,24,0.9973,0,HONDA,si,M,Rural,Trabajo - uso ocasional
47,0,24,0.8466,0,PEUGEOT,si,F,Semi urbano,Trabajo - uso cotidiano
48,0,25,0.9973,0,PEUGEOT,si,F,Semi urbano,Trabajo - uso cotidiano
49,0,26,1,0,PEUGEOT,si,F,Semi urbano,Trabajo - uso cotidiano
51,0,28,0.9096,0,PEUGEOT,si,F,Semi urbano,Trabajo - uso cotidiano
61,0,28,1,0,FIAT,si,M,Semi urbano,Trabajo - uso cotidiano
64,0,31,0.9973,0,FIAT,si,M,Semi urbano,Trabajo - uso cotidiano
65,0,32,1,0,FIAT,si,M,Semi urbano,Trabajo - uso cotidiano
66,0,33,0.9973,0,FIAT,si,M,Semi urbano,Trabajo - uso cotidiano
67,0,34,0.7507,0,FIAT,si,M,Semi urbano,Trabajo - uso cotidiano
67,0,34,0.2438,0,GM,no,M,Semi urbano,Trabajo - uso cotidiano
68,0,35,0.9973,0,GM,no,M,Semi urbano,Trabajo - uso cotidiano
70,2562.22,45,1,1,MITSUBISHI,si,M,Rural,Trabajo - uso cotidiano
71,0,46,0.9973,0,MITSUBISHI,si,M,Rural,Trabajo - uso cotidiano
72,0,47,0.9973,0,MITSUBISHI,si,M,Rural,Trabajo - uso cotidiano
74,0,49,1,0,MITSUBISHI,si,M,Rural,Trabajo - uso cotidiano
36,0,16,0.2356,0,FORD,no,F,Rural,Trabajo - uso ocasional
61,1222.01,28,1,1,Autres,si,F,Semi urbano,Trabajo - uso cotidiano
62,0,29,0.5233,0,Autres,si,F,Semi urbano,Trabajo - uso cotidiano
52,0,26,0.3562,0,VOLKSWAGEN,si,M,Rural,Trabajo - uso cotidiano
40,0,19,0.3644,0,HONDA,si,F,Rural,Trabajo - uso ocasional
40,0,19,0.6301,0,HONDA,si,F,Rural,Trabajo - uso ocasional
42,0,21,0.9397,0,HONDA,si,F,Rural,Trabajo - uso ocasional
43,0,22,1,0,HONDA,si,F,Rural,Trabajo - uso ocasional
37,0,14,0.9973,0,TOYOTA,si,M,Rural,Trabajo - uso ocasional
38,0,15,0.9973,0,TOYOTA,si,M,Rural,Trabajo - uso ocasional
39,0,16,0.1781,0,TOYOTA,si,M,Rural,Trabajo - uso ocasional
40,0,17,0.8164,0,TOYOTA,no,M,Rural,Trabajo - uso ocasional
41,0,18,0.9973,0,TOYOTA,no,M,Rural,Trabajo - uso ocasional
46,0,26,1,0,FORD,si,M,Rural,Trabajo - uso ocasional
47,2680.74,27,0.9973,1,FORD,si,M,Rural,Trabajo - uso ocasional
48,0,28,0.0164,0,FORD,si,M,Rural,Trabajo - uso ocasional
49,0,29,0.9973,0,BMW,no,M,Rural,Trabajo - uso ocasional
67,0,28,1,0,RENAULT,si,F,Semi urbano,Trabajo - uso ocasional
68,0,29,0.9973,0,RENAULT,si,F,Semi urbano,Trabajo - uso ocasional
69,0,30,0.9973,0,RENAULT,si,F,Semi urbano,Trabajo - uso ocasional
70,0,31,0.9973,0,RENAULT,si,F,Semi urbano,Trabajo - uso ocasional
72,0,33,0.9973,0,RENAULT,si,F,Semi urbano,Trabajo - uso ocasional
68,0,28,0.926,0,MERCEDES-BENZ,si,M,Semi urbano,Trabajo - uso ocasional
69,0,29,0.0685,0,MERCEDES-BENZ,si,M,Semi urbano,Trabajo - uso ocasional
39,0,16,1,0,VOLKSWAGEN,si,F,Semi urbano,Trabajo - uso cotidiano
41,0,18,0.9973,0,VOLKSWAGEN,si,F,Semi urbano,Trabajo - uso cotidiano
43,0,20,0.2082,0,VOLKSWAGEN,si,F,Semi urbano,Trabajo - uso cotidiano
55,0,31,1,0,HONDA,si,M,Rural,Trabajo - uso cotidiano
57,0,33,0.7014,0,HONDA,si,M,Rural,Trabajo - uso cotidiano
35,0,16,0.3425,0,RENAULT,si,M,Semi urbano,Trabajo - uso ocasional
35,0,16,0.3178,0,RENAULT,si,M,Semi urbano,Trabajo - uso ocasional
36,0,17,0.9973,0,RENAULT,si,M,Semi urbano,Trabajo - uso ocasional
37,0,18,0.9973,0,RENAULT,si,M,Semi urbano,Trabajo - uso ocasional
39,0,20,0.9973,0,RENAULT,si,M,Semi urbano,Trabajo - uso ocasional
40,2353.39,21,0.9973,1,RENAULT,si,M,Semi urbano,Trabajo - uso ocasional
41,0,22,0.9973,0,RENAULT,si,M,Semi urbano,Trabajo - uso ocasional
44,0,25,0.1836,0,VOLKSWAGEN,si,M,Semi urbano,Trabajo - uso ocasional
44,0,25,0.0027,0,VOLKSWAGEN,no,M,Semi urbano,Trabajo - uso ocasional
44,0,25,0.8055,0,VOLKSWAGEN,no,M,Semi urbano,Trabajo - uso ocasional
46,0,27,0.9973,0,VOLKSWAGEN,no,M,Semi urbano,Trabajo - uso ocasional
47,0,28,1,0,VOLKSWAGEN,no,M,Semi urbano,Trabajo - uso ocasional
49,2823.93,30,0.9973,2,VOLKSWAGEN,no,M,Semi urbano,Trabajo - uso ocasional
47,0,30,1,0,MAZDA,si,F,Semi urbano,Trabajo - uso ocasional
53,2612.89,36,0.463,1,MAZDA,si,M,Semi urbano,Trabajo - uso ocasional
67,0,28,0.9781,0,VOLKSWAGEN,si,F,Semi urbano,Trabajo - uso cotidiano
68,0,29,0.0164,0,VOLKSWAGEN,no,F,Semi urbano,Trabajo - uso cotidiano
68,0,29,1,0,VOLKSWAGEN,no,F,Semi urbano,Trabajo - uso cotidiano
70,0,31,0.9973,0,VOLKSWAGEN,no,F,Semi urbano,Trabajo - uso cotidiano
71,0,32,0.9973,0,VOLKSWAGEN,no,F,Semi urbano,Trabajo - uso cotidiano
49,329.34,21,0.7041,1,MAZDA,si,F,Semi urbano,Trabajo - uso cotidiano
49,5032.5,21,0.1096,1,MAZDA,si,F,Semi urbano,Trabajo - uso cotidiano
52,0,24,1,0,VOLKSWAGEN,no,F,Semi urbano,Trabajo - uso cotidiano
54,5275.67,26,0.9973,2,VOLKSWAGEN,no,F,Semi urbano,Trabajo - uso cotidiano
55,0,27,0.3507,0,VOLKSWAGEN,no,F,Semi urbano,Trabajo - uso cotidiano
56,0,28,0.6438,0,VOLKSWAGEN,no,F,Semi urbano,Trabajo - uso cotidiano
62,0,29,0.1123,0,MERCEDES-BENZ,si,M,Rural,Trabajo - uso cotidiano
62,0,29,0.8822,0,MERCEDES-BENZ,si,M,Rural,Trabajo - uso cotidiano
63,0,30,0.2027,0,MERCEDES-BENZ,si,M,Rural,Trabajo - uso cotidiano
64,0,29,0.1644,0,TOYOTA,no,M,Semi urbano,Trabajo - uso cotidiano
32,0,13,0.5562,0,VOLKSWAGEN,no,F,Semi urbano,Trabajo - uso ocasional
33,0,14,0.4411,0,VOLKSWAGEN,no,F,Semi urbano,Trabajo - uso ocasional
35,0,16,0.9973,0,VOLKSWAGEN,no,F,Semi urbano,Trabajo - uso ocasional
36,0,17,0.6521,0,VOLKSWAGEN,no,F,Semi urbano,Trabajo - uso ocasional
35,0,12,0.9589,0,GM,si,F,Rural,Trabajo - uso ocasional
41,0,18,0.9973,0,TOYOTA,si,F,Rural,Trabajo - uso ocasional
42,0,19,0.0575,0,TOYOTA,si,F,Rural,Trabajo - uso ocasional
43,0,20,0.9973,0,TOYOTA,si,F,Rural,Trabajo - uso ocasional
44,0,21,1,0,TOYOTA,si,F,Rural,Trabajo - uso ocasional
45,0,22,0.9973,0,TOYOTA,si,F,Rural,Trabajo - uso ocasional
52,2224.61,33,0.6,1,MAZDA,si,M,Semi urbano,Trabajo - uso cotidiano
55,0,36,0.5178,0,MAZDA,no,M,Semi urbano,Trabajo - uso cotidiano
55,0,36,0.9973,0,MAZDA,no,M,Semi urbano,Trabajo - uso cotidiano
57,4001.63,38,0.9973,1,MAZDA,no,M,Semi urbano,Trabajo - uso cotidiano
40,0,22,0.7397,0,BMW,no,M,Rural,Trabajo - uso ocasional
41,0,23,0.2548,0,BMW,no,M,Rural,Trabajo - uso ocasional
41,0,23,0.9973,0,BMW,no,M,Rural,Trabajo - uso ocasional
42,0,24,1,0,BMW,no,M,Rural,Trabajo - uso ocasional
43,3000.81,25,0.9973,1,BMW,no,M,Rural,Trabajo - uso ocasional
44,0,26,0.9973,0,BMW,no,M,Rural,Trabajo - uso ocasional
45,0,27,0.274,0,BMW,no,M,Rural,Trabajo - uso ocasional
46,0,28,0.7205,0,VOLKSWAGEN,no,M,Rural,Trabajo - uso ocasional
63,0,28,0.0027,0,FORD,no,M,Semi urbano,Trabajo - uso ocasional
65,0,30,0.1918,0,FORD,no,M,Semi urbano,Trabajo - uso ocasional
58,0,28,1,0,VOLKSWAGEN,si,F,Rural,Trabajo - uso cotidiano
59,0,29,0.9973,0,VOLKSWAGEN,si,F,Rural,Trabajo - uso cotidiano
61,0,31,0.9973,0,VOLKSWAGEN,si,F,Rural,Trabajo - uso cotidiano
62,0,32,1,0,VOLKSWAGEN,si,F,Rural,Trabajo - uso cotidiano
63,0,33,0.9973,0,VOLKSWAGEN,si,F,Rural,Trabajo - uso cotidiano
64,0,34,0.9973,0,VOLKSWAGEN,si,F,Rural,Trabajo - uso cotidiano
65,0,35,0.9973,0,VOLKSWAGEN,si,F,Rural,Trabajo - uso cotidiano
66,0,30,0.9973,0,RENAULT,no,M,Semi urbano,Trabajo - uso ocasional
67,0,31,0.9973,0,RENAULT,no,M,Semi urbano,Trabajo - uso ocasional
